Year,Province,Species Group,Species,Quantity (kgs),Value (CAD)
2019,New Brunswick,Groundfish,Skate,0,0
2019,New Brunswick,Groundfish,Total groundfish,"271,218","1,336,368"
2019,New Brunswick,Grand total,Grand total,"84,958,466","527,870,138"
2019,Newfoundland and Labrador,Shellfish,Clams / quahaug,x,x
2019,Newfoundland and Labrador,Shellfish,"Crab, Other",x,x
2019,Newfoundland and Labrador,Shellfish,"Crab, Queen","26,894,531","308,672,358"
2019,Newfoundland and Labrador,Shellfish,Lobster,"4,600,740","64,296,893"
2019,Newfoundland and Labrador,Shellfish,Other shellfish,"6,666,994","13,280,734"
2019,Newfoundland and Labrador,Shellfish,Scallop,"1,039,407","2,222,896"
2019,Newfoundland and Labrador,Shellfish,Sea cucumber,"6,618,670","10,287,125"
2019,Newfoundland and Labrador,Shellfish,Sea urchin,x,x
2019,Newfoundland and Labrador,Shellfish,Shrimp,"42,691,032","194,863,979"
2019,Newfoundland and Labrador,Shellfish,Total shellfish,"109,813,265","636,754,627"
2019,Newfoundland and Labrador,Pelagics,Alewife,0,0
2019,Newfoundland and Labrador,Pelagics,Capelin,"28,002,297","16,550,669"
2019,Newfoundland and Labrador,Pelagics,Eel,"22,026","128,192"
2019,Newfoundland and Labrador,Pelagics,Elvers,0,0
2019,Newfoundland and Labrador,Pelagics,Herring,"22,317,384","10,578,290"
2019,Newfoundland and Labrador,Pelagics,Mackerel,"4,813,749","2,536,390"
2019,Newfoundland and Labrador,Pelagics,Other pelagic/finfish,x,x
2019,Newfoundland and Labrador,Pelagics,Salmon,0,0
2019,Newfoundland and Labrador,Pelagics,Shark,x,x
2019,Newfoundland and Labrador,Pelagics,Silversides,0,0
2019,Newfoundland and Labrador,Pelagics,Swordfish,0,0
2019,Newfoundland and Labrador,Pelagics,Total pelagics,"55,198,847","30,088,314"
2019,Newfoundland and Labrador,Pelagics,Tuna,"28,861","223,030"
2019,Newfoundland and Labrador,Other,Marine plants,0,0
2019,Newfoundland and Labrador,Other,Miscellaneous,"276,713","821,361"
2019,Newfoundland and Labrador,Other,Total other,"276,713","821,361"
2019,Newfoundland and Labrador,Groundfish,Cod,"14,460,009","23,858,129"
2019,Newfoundland and Labrador,Groundfish,Flatfishes,"12,701,869","22,302,123"
2019,Newfoundland and Labrador,Groundfish,Greenland turbot,"10,397,486","57,907,250"
2019,Newfoundland and Labrador,Groundfish,Haddock,"242,778","421,078"
2019,Newfoundland and Labrador,Groundfish,Hake,"250,031","250,735"
2019,Newfoundland and Labrador,Groundfish,Halibut,"990,468","9,311,638"
2019,Newfoundland and Labrador,Groundfish,Other groundfish,"1,389,917","3,253,812"
2019,Newfoundland and Labrador,Groundfish,Pollock,"121,541","73,803"
2019,Newfoundland and Labrador,Groundfish,Redfish spp.,"5,874,870","8,100,714"
2019,Newfoundland and Labrador,Groundfish,Skate,"908,939","216,561"
2019,Newfoundland and Labrador,Groundfish,Total groundfish,"47,337,908","125,695,842"
2019,Newfoundland and Labrador,Grand total,Grand total,"212,626,733","793,360,145"
2019,Nova Scotia,Shellfish,Clams / quahaug,"28,354,318","14,550,347"
2019,Nova Scotia,Shellfish,"Crab, Other","850,902","1,833,743"
2019,Nova Scotia,Shellfish,"Crab, Queen","14,270,809","174,477,580"
2019,Nova Scotia,Shellfish,Lobster,"51,555,356","895,373,981"
2019,Nova Scotia,Shellfish,Other shellfish,"1,189,126","5,803,820"
2019,Nova Scotia,Shellfish,Scallop,"59,946,145","151,262,717"
2019,Nova Scotia,Shellfish,Sea cucumber,x,x
2019,Nova Scotia,Shellfish,Sea urchin,x,x
2019,Nova Scotia,Shellfish,Shrimp,"20,942,815","75,126,824"
2019,Nova Scotia,Shellfish,Total shellfish,"179,240,309","1,322,490,876"
2019,Nova Scotia,Pelagics,Alewife,"593,340","782,717"
2019,Nova Scotia,Pelagics,Capelin,0,0
2019,Nova Scotia,Pelagics,Eel,x,x
2019,Nova Scotia,Pelagics,Elvers,x,x
2019,Nova Scotia,Pelagics,Herring,"39,959,766","34,587,420"
2019,Nova Scotia,Pelagics,Mackerel,"1,049,881","1,915,240"
2019,Nova Scotia,Pelagics,Other pelagic/finfish,"23,875","121,153"
2019,Nova Scotia,Pelagics,Salmon,0,0
2019,Nova Scotia,Pelagics,Shark,"53,978","197,020"
2019,Nova Scotia,Pelagics,Silversides,0,0
2019,Nova Scotia,Pelagics,Swordfish,"996,241","12,618,482"
2019,Nova Scotia,Pelagics,Total pelagics,"43,420,798","94,631,385"
2019,Nova Scotia,Pelagics,Tuna,"729,682","8,720,591"
2019,Nova Scotia,Other,Marine plants,x,x
2019,Nova Scotia,Other,Miscellaneous,x,x
2019,Nova Scotia,Other,Total other,"133,654","6,682"
2019,Nova Scotia,Groundfish,Cod,"1,065,571","2,639,229"
2019,Nova Scotia,Groundfish,Flatfishes,"707,699","2,214,711"
2019,Nova Scotia,Groundfish,Greenland turbot,x,x
2019,Nova Scotia,Groundfish,Haddock,"19,088,075","21,891,295"
2019,Nova Scotia,Groundfish,Hake,"5,290,902","2,817,804"
2019,Nova Scotia,Groundfish,Halibut,"3,924,813","49,306,040"
2019,Nova Scotia,Groundfish,Other groundfish,"746,064","1,513,842"
2019,Nova Scotia,Groundfish,Pollock,"2,855,421","2,613,613"
2019,Nova Scotia,Groundfish,Redfish spp.,"8,662,359","9,442,650"
2019,Nova Scotia,Groundfish,Skate,x,x
2019,Nova Scotia,Groundfish,Total groundfish,"42,416,749","92,580,778"
2019,Nova Scotia,Grand total,Grand total,"265,211,510","1,509,709,721"
2019,Prince Edward Island,Shellfish,Clams / quahaug,x,x
2019,Prince Edward Island,Shellfish,"Crab, Other","1,204,514","2,179,457"
2019,Prince Edward Island,Shellfish,"Crab, Queen","3,509,632","42,571,530"
2019,Prince Edward Island,Shellfish,Lobster,"18,980,345","236,828,368"
2019,Prince Edward Island,Shellfish,Other shellfish,x,x
2019,Prince Edward Island,Shellfish,Scallop,"286,578","1,140,242"
2019,Prince Edward Island,Shellfish,Sea cucumber,0,0
2019,Prince Edward Island,Shellfish,Sea urchin,0,0
2019,Prince Edward Island,Shellfish,Shrimp,0,0
2019,Prince Edward Island,Shellfish,Total shellfish,"25,192,611","286,171,320"
2019,Prince Edward Island,Pelagics,Alewife,"40,939","92,621"
2019,Prince Edward Island,Pelagics,Capelin,0,0
2019,Prince Edward Island,Pelagics,Eel,"50,660","244,631"
2019,Prince Edward Island,Pelagics,Elvers,0,0
2019,Prince Edward Island,Pelagics,Herring,"2,407,234","2,463,513"
2019,Prince Edward Island,Pelagics,Mackerel,"1,576,379","3,203,649"
2019,Prince Edward Island,Pelagics,Other pelagic/finfish,"4,322","7,929"
2019,Prince Edward Island,Pelagics,Salmon,0,0
2019,Prince Edward Island,Pelagics,Shark,0,0
2019,Prince Edward Island,Pelagics,Silversides,"158,783","364,748"
2019,Prince Edward Island,Pelagics,Swordfish,0,0
2019,Prince Edward Island,Pelagics,Total pelagics,"4,449,185","9,156,616"
2019,Prince Edward Island,Pelagics,Tuna,"210,868","2,779,525"
2019,Prince Edward Island,Other,Marine plants,0,0
2019,Prince Edward Island,Other,Miscellaneous,0,0
2019,Prince Edward Island,Other,Total other,0,0
2019,Prince Edward Island,Groundfish,Cod,"6,593","6,806"
2019,Prince Edward Island,Groundfish,Flatfishes,x,x
2019,Prince Edward Island,Groundfish,Greenland turbot,0,0
2019,Prince Edward Island,Groundfish,Haddock,0,0
2019,Prince Edward Island,Groundfish,Hake,254,199
2019,Prince Edward Island,Groundfish,Halibut,"66,541","905,352"
2019,Prince Edward Island,Groundfish,Other groundfish,x,x
2019,Prince Edward Island,Groundfish,Pollock,0,0
2019,Prince Edward Island,Groundfish,Redfish spp.,0,0
2019,Prince Edward Island,Groundfish,Skate,0,0
2019,Prince Edward Island,Groundfish,Total groundfish,"73,511","912,951"
2019,Prince Edward Island,Grand total,Grand total,"29,715,307","296,240,887"
2019,Quebec,Shellfish,Clams / quahaug,"1,069,422","1,464,399"
2019,Quebec,Shellfish,"Crab, Other","1,026,426","1,773,138"
2019,Quebec,Shellfish,"Crab, Queen","14,653,955","177,592,064"
2019,Quebec,Shellfish,Lobster,"9,990,438","146,547,726"
2019,Quebec,Shellfish,Other shellfish,"988,873","1,994,336"
2019,Quebec,Shellfish,Scallop,"619,299","1,709,088"
2019,Quebec,Shellfish,Sea cucumber,"1,058,091","2,331,209"
2019,Quebec,Shellfish,Sea urchin,"595,741","3,508,421"
2019,Quebec,Shellfish,Shrimp,"8,445,868","31,256,526"
2019,Quebec,Shellfish,Total shellfish,"38,448,113","368,176,907"
2019,Quebec,Pelagics,Alewife,0,0
2019,Quebec,Pelagics,Capelin,x,x
2019,Quebec,Pelagics,Eel,x,x
2019,Quebec,Pelagics,Elvers,0,0
2019,Quebec,Pelagics,Herring,"3,829,175","2,564,397"
2019,Quebec,Pelagics,Mackerel,"859,277","1,119,504"
2019,Quebec,Pelagics,Other pelagic/finfish,x,x
2019,Quebec,Pelagics,Salmon,0,0
2019,Quebec,Pelagics,Shark,x,x
2019,Quebec,Pelagics,Silversides,0,0
2019,Quebec,Pelagics,Swordfish,0,0
2019,Quebec,Pelagics,Total pelagics,"5,264,486","4,969,407"
2019,Quebec,Pelagics,Tuna,"24,142","389,958"
2019,Quebec,Other,Marine plants,0,0
2019,Quebec,Other,Miscellaneous,0,0
2019,Quebec,Other,Total other,0,0
2019,Quebec,Groundfish,Cod,"324,718","642,735"
2019,Quebec,Groundfish,Flatfishes,x,x
2019,Quebec,Groundfish,Greenland turbot,"1,331,866","5,078,833"
2019,Quebec,Groundfish,Haddock,x,x
2019,Quebec,Groundfish,Hake,"12,913","8,923"
2019,Quebec,Groundfish,Halibut,"778,772","8,112,734"
2019,Quebec,Groundfish,Other groundfish,x,x
2019,Quebec,Groundfish,Pollock,x,x
2019,Quebec,Groundfish,Redfish spp.,x,x
2019,Quebec,Groundfish,Skate,x,x
2019,Quebec,Groundfish,Total groundfish,"3,228,094","15,818,949"
2019,Quebec,Grand total,Grand total,"46,940,693","388,965,263"
2020,Atlantic,Shellfish,Clams / quahaug,"39,324,060","89,353,201"
2020,Atlantic,Shellfish,"Crab, Other","2,724,579","4,057,585"
2020,Atlantic,Shellfish,"Crab, Queen","71,149,630","565,037,636"
2020,Atlantic,Shellfish,Lobster,"95,309,113","1,187,135,830"
2020,Atlantic,Shellfish,Other shellfish,"8,398,504","16,321,066"
2020,Atlantic,Shellfish,Scallop,"63,462,470","122,746,755"
2020,Atlantic,Shellfish,Sea cucumber,"10,433,976","14,539,906"
2020,Atlantic,Shellfish,Sea urchin,"1,488,501","5,977,964"
2020,Atlantic,Shellfish,Shrimp,"66,107,529","223,130,369"
2020,Atlantic,Shellfish,Total shellfish,"358,398,362","2,228,300,313"
2020,Atlantic,Pelagics,Alewife,"3,158,767","2,855,458"
2020,Atlantic,Pelagics,Capelin,"26,467,098","15,837,276"
2020,Atlantic,Pelagics,Eel,"105,713","518,674"
2020,Atlantic,Pelagics,Elvers,"2,943","3,758,752"
2020,Atlantic,Pelagics,Herring,"81,546,053","50,987,638"
2020,Atlantic,Pelagics,Mackerel,"7,957,983","9,040,885"
2020,Atlantic,Pelagics,Other pelagic/finfish,"93,431","202,910"
2020,Atlantic,Pelagics,Salmon,0,0
2020,Atlantic,Pelagics,Shark,"1,993","3,368"
2020,Atlantic,Pelagics,Silversides,"167,229","406,355"
2020,Atlantic,Pelagics,Swordfish,"1,333,671","10,416,525"
2020,Atlantic,Pelagics,Total pelagics,"121,612,816","100,426,173"
2020,Atlantic,Pelagics,Tuna,"777,935","6,398,331"
2020,Atlantic,Other,Marine plants,"9,885,583","494,279"
2020,Atlantic,Other,Miscellaneous,179,"11,701"
2020,Atlantic,Other,Total other,"9,885,762","505,980"
2020,Atlantic,Groundfish,Cod,"14,052,575","20,860,906"
2020,Atlantic,Groundfish,Flatfishes,"15,797,269","26,984,893"
2020,Atlantic,Groundfish,Greenland turbot,"10,715,479","52,086,800"
2020,Atlantic,Groundfish,Haddock,"17,031,822","21,811,650"
2020,Atlantic,Groundfish,Hake,"3,976,399","3,155,847"
2020,Atlantic,Groundfish,Halibut,"6,378,787","70,256,867"
2020,Atlantic,Groundfish,Other groundfish,"2,733,827","4,926,435"
2020,Atlantic,Groundfish,Pollock,"3,170,630","2,412,199"
2020,Atlantic,Groundfish,Redfish spp.,"12,089,728","13,937,503"
2020,Atlantic,Groundfish,Skate,"581,334","223,457"
2020,Atlantic,Groundfish,Total groundfish,"86,527,850","216,656,557"
2020,Atlantic,Grand total,Grand total,"576,424,790","2,545,889,023"
2020,British Columbia,Shellfish,Clams / quahaug,"1,395,743","37,137,268"
2020,British Columbia,Shellfish,"Crab, Other","9,287,984","93,242,546"
2020,British Columbia,Shellfish,"Crab, Queen",0,0
2020,British Columbia,Shellfish,Lobster,0,0
2020,British Columbia,Shellfish,Other shellfish,"50,465","185,720"
2020,British Columbia,Shellfish,Scallop,0,0
2020,British Columbia,Shellfish,Sea cucumber,"1,581,656","7,915,059"
2020,British Columbia,Shellfish,Sea urchin,"3,901,932","10,558,565"
2020,British Columbia,Shellfish,Shrimp,"2,696,985","28,533,765"
2020,British Columbia,Shellfish,Total shellfish,"19,179,360","178,560,571"
2020,British Columbia,Pelagics,Alewife,0,0
2020,British Columbia,Pelagics,Capelin,0,0
2020,British Columbia,Pelagics,Eel,0,0
2020,British Columbia,Pelagics,Elvers,0,0
2020,British Columbia,Pelagics,Herring,"11,339,016","8,312,352"
2020,British Columbia,Pelagics,Mackerel,"9,167","25,473"
2020,British Columbia,Pelagics,Other pelagic/finfish,"80,051","261,798"
2020,British Columbia,Pelagics,Salmon,"8,488,327","22,168,572"
2020,British Columbia,Pelagics,Shark,0,0
2020,British Columbia,Pelagics,Silversides,0,0
2020,British Columbia,Pelagics,Swordfish,0,0
2020,British Columbia,Pelagics,Total pelagics,"22,291,885","40,804,054"
2020,British Columbia,Pelagics,Tuna,"2,375,324","10,035,860"
2020,British Columbia,Other,Marine plants,0,0
2020,British Columbia,Other,Miscellaneous,0,0
2020,British Columbia,Other,Total other,0,0
2020,British Columbia,Groundfish,Cod,"486,002","795,102"
2020,British Columbia,Groundfish,Flatfishes,"5,836,291","4,521,780"
2020,British Columbia,Groundfish,Greenland turbot,0,0
2020,British Columbia,Groundfish,Haddock,0,0
2020,British Columbia,Groundfish,Hake,"99,904,127","33,312,964"
2020,British Columbia,Groundfish,Halibut,"3,118,952","35,122,218"
2020,British Columbia,Groundfish,Other groundfish,"3,433,287","25,236,558"
2020,British Columbia,Groundfish,Pollock,"7,079,677","2,856,072"
2020,British Columbia,Groundfish,Redfish spp.,"14,622,562","16,436,976"
2020,British Columbia,Groundfish,Skate,"271,443","249,345"
2020,British Columbia,Groundfish,Total groundfish,"134,752,341","118,531,013"
2020,British Columbia,Grand total,Grand total,"176,223,586","337,895,638"
2020,Canada,Shellfish,Clams / quahaug,"40,719,803","126,490,470"
2020,Canada,Shellfish,"Crab, Other","12,012,563","97,300,131"
2020,Canada,Shellfish,"Crab, Queen","71,149,630","565,037,636"
2020,Canada,Shellfish,Lobster,"95,309,113","1,187,135,830"
2020,Canada,Shellfish,Other shellfish,"8,448,969","16,506,786"
2020,Canada,Shellfish,Scallop,"63,462,470","122,746,755"
2020,Canada,Shellfish,Sea cucumber,"12,015,632","22,454,964"
2020,Canada,Shellfish,Sea urchin,"5,390,433","16,536,529"
2020,Canada,Shellfish,Shrimp,"68,804,514","251,664,134"
2020,Canada,Shellfish,Total shellfish,"377,577,722","2,406,860,883"
2020,Canada,Pelagics,Alewife,"3,158,767","2,855,458"
2020,Canada,Pelagics,Capelin,"26,467,098","15,837,276"
2020,Canada,Pelagics,Eel,"105,713","518,674"
2020,Canada,Pelagics,Elvers,"2,943","3,758,752"
2020,Canada,Pelagics,Herring,"92,885,069","59,299,990"
2020,Canada,Pelagics,Mackerel,"7,967,150","9,066,357"
2020,Canada,Pelagics,Other pelagic/finfish,"173,482","464,708"
2020,Canada,Pelagics,Salmon,"8,488,327","22,168,572"
2020,Canada,Pelagics,Shark,"1,993","3,368"
2020,Canada,Pelagics,Silversides,"167,229","406,355"
2020,Canada,Pelagics,Swordfish,"1,333,671","10,416,525"
2020,Canada,Pelagics,Total pelagics,"143,904,701","141,230,227"
2020,Canada,Pelagics,Tuna,"3,153,259","16,434,191"
2020,Canada,Other,Marine plants,"9,885,583","494,279"
2020,Canada,Other,Miscellaneous,179,"11,701"
2020,Canada,Other,Total other,"9,885,762","505,980"
2020,Canada,Groundfish,Cod,"14,538,577","21,656,008"
2020,Canada,Groundfish,Flatfishes,"21,633,560","31,506,673"
2020,Canada,Groundfish,Greenland turbot,"10,715,479","52,086,800"
2020,Canada,Groundfish,Haddock,"17,031,822","21,811,650"
2020,Canada,Groundfish,Hake,"103,880,526","36,468,811"
2020,Canada,Groundfish,Halibut,"9,497,739","105,379,085"
2020,Canada,Groundfish,Other groundfish,"6,167,114","30,162,993"
2020,Canada,Groundfish,Pollock,"10,250,307","5,268,271"
2020,Canada,Groundfish,Redfish spp.,"26,712,290","30,374,479"
2020,Canada,Groundfish,Skate,"852,777","472,801"
2020,Canada,Groundfish,Total groundfish,"221,280,191","335,187,570"
2020,Canada,Grand total,Grand total,"752,648,376","2,883,784,661"
2020,New Brunswick,Shellfish,Clams / quahaug,"317,485","1,141,546"
2020,New Brunswick,Shellfish,"Crab, Other",x,x
2020,New Brunswick,Shellfish,"Crab, Queen","11,620,850","88,788,266"
2020,New Brunswick,Shellfish,Lobster,"21,109,519","241,811,557"
2020,New Brunswick,Shellfish,Other shellfish,x,x
2020,New Brunswick,Shellfish,Scallop,"3,941,586","7,932,712"
2020,New Brunswick,Shellfish,Sea cucumber,x,x
2020,New Brunswick,Shellfish,Sea urchin,"720,388","2,854,975"
2020,New Brunswick,Shellfish,Shrimp,"3,122,501","6,400,839"
2020,New Brunswick,Shellfish,Total shellfish,"41,879,179","350,573,260"
2020,New Brunswick,Pelagics,Alewife,"2,319,987","1,929,525"
2020,New Brunswick,Pelagics,Capelin,x,x
2020,New Brunswick,Pelagics,Eel,"20,432","113,373"
2020,New Brunswick,Pelagics,Elvers,x,x
2020,New Brunswick,Pelagics,Herring,"23,573,912","16,361,717"
2020,New Brunswick,Pelagics,Mackerel,"346,307","687,225"
2020,New Brunswick,Pelagics,Other pelagic/finfish,"33,208","59,758"
2020,New Brunswick,Pelagics,Salmon,0,0
2020,New Brunswick,Pelagics,Shark,0,0
2020,New Brunswick,Pelagics,Silversides,0,0
2020,New Brunswick,Pelagics,Swordfish,0,0
2020,New Brunswick,Pelagics,Total pelagics,"26,789,407","19,269,069"
2020,New Brunswick,Pelagics,Tuna,"5,422","43,927"
2020,New Brunswick,Other,Marine plants,x,x
2020,New Brunswick,Other,Miscellaneous,0,0
2020,New Brunswick,Other,Total other,"9,801,344","490,067"
2020,New Brunswick,Groundfish,Cod,"1,874","2,772"
2020,New Brunswick,Groundfish,Flatfishes,"5,409","7,202"
2020,New Brunswick,Groundfish,Greenland turbot,x,x
2020,New Brunswick,Groundfish,Haddock,x,x
2020,New Brunswick,Groundfish,Hake,x,x
2020,New Brunswick,Groundfish,Halibut,"111,614","1,228,887"
2020,New Brunswick,Groundfish,Other groundfish,"1,655","5,967"
2020,New Brunswick,Groundfish,Pollock,x,x
2020,New Brunswick,Groundfish,Redfish spp.,x,x
2020,New Brunswick,Groundfish,Skate,0,0
2020,New Brunswick,Groundfish,Total groundfish,"122,955","1,246,888"
2020,New Brunswick,Grand total,Grand total,"78,592,885","371,579,284"
2020,Newfoundland and Labrador,Shellfish,Clams / quahaug,x,x
2020,Newfoundland and Labrador,Shellfish,"Crab, Other",x,x
2020,Newfoundland and Labrador,Shellfish,"Crab, Queen","29,372,132","223,258,210"
2020,Newfoundland and Labrador,Shellfish,Lobster,"4,451,959","43,682,883"
2020,Newfoundland and Labrador,Shellfish,Other shellfish,"6,147,719","12,355,423"
2020,Newfoundland and Labrador,Shellfish,Scallop,"974,789","1,863,469"
2020,Newfoundland and Labrador,Shellfish,Sea cucumber,"6,711,847","8,138,412"
2020,Newfoundland and Labrador,Shellfish,Sea urchin,x,x
2020,Newfoundland and Labrador,Shellfish,Shrimp,"32,913,221","128,971,165"
2020,Newfoundland and Labrador,Shellfish,Total shellfish,"97,121,842","459,859,031"
2020,Newfoundland and Labrador,Pelagics,Alewife,0,0
2020,Newfoundland and Labrador,Pelagics,Capelin,"23,985,699","14,753,364"
2020,Newfoundland and Labrador,Pelagics,Eel,"31,876","146,151"
2020,Newfoundland and Labrador,Pelagics,Elvers,0,0
2020,Newfoundland and Labrador,Pelagics,Herring,"8,448,790","2,942,955"
2020,Newfoundland and Labrador,Pelagics,Mackerel,"4,014,803","2,487,166"
2020,Newfoundland and Labrador,Pelagics,Other pelagic/finfish,"18,220","45,092"
2020,Newfoundland and Labrador,Pelagics,Salmon,0,0
2020,Newfoundland and Labrador,Pelagics,Shark,254,149
2020,Newfoundland and Labrador,Pelagics,Silversides,0,0
2020,Newfoundland and Labrador,Pelagics,Swordfish,0,0
2020,Newfoundland and Labrador,Pelagics,Total pelagics,"36,527,904","20,604,624"
2020,Newfoundland and Labrador,Pelagics,Tuna,"28,262","229,749"
2020,Newfoundland and Labrador,Other,Marine plants,0,0
2020,Newfoundland and Labrador,Other,Miscellaneous,175,"11,701"
2020,Newfoundland and Labrador,Other,Total other,175,"11,701"
2020,Newfoundland and Labrador,Groundfish,Cod,"12,769,772","18,783,961"
2020,Newfoundland and Labrador,Groundfish,Flatfishes,"14,639,468","23,116,720"
2020,Newfoundland and Labrador,Groundfish,Greenland turbot,"9,527,163","47,068,169"
2020,Newfoundland and Labrador,Groundfish,Haddock,"79,603","141,347"
2020,Newfoundland and Labrador,Groundfish,Hake,"290,228","163,587"
2020,Newfoundland and Labrador,Groundfish,Halibut,"861,749","6,891,308"
2020,Newfoundland and Labrador,Groundfish,Other groundfish,"1,890,713","3,777,478"
2020,Newfoundland and Labrador,Groundfish,Pollock,"87,609","35,093"
2020,Newfoundland and Labrador,Groundfish,Redfish spp.,"4,361,201","5,077,206"
